TMC,Severity,Start_Lng,Start_Lat,Distance(mi),Temperature(F),Humidity(%),Visibility(mi)
241.0,3.0,-84.380013,33.751529999999995,0.0,44.0,71.0,10.0
201.0,2.0,-84.20989200000002,33.91214,1.62000000477,44.0,73.0,10.0
201.0,2.0,-84.494568,33.764912,1.98000001907,40.0,86.0,10.0
343.0,2.0,-84.388092,33.745739,0.439999997616,44.0,71.0,10.0
201.0,2.0,-84.494568,33.764912,1.98000001907,43.0,76.0,10.0
201.0,2.0,-84.383759,33.749161,0.0,44.0,71.0,10.0
241.0,2.0,-84.16037800000002,34.020294,0.0,41.0,89.0,10.0
241.0,2.0,-84.247169,33.845921000000004,0.0,44.0,73.0,10.0
201.0,2.0,-84.20948,33.911369,0.8899999856949999,44.0,73.0,10.0
201.0,2.0,-84.499214,33.93766,0.0,46.0,70.0,10.0
241.0,3.0,-84.17662,33.928631,0.0,44.0,73.0,10.0
241.0,3.0,-84.268684,33.899307,0.0,44.0,73.0,10.0
241.0,3.0,-84.051857,33.954369,0.0,48.0,71.0,10.0
241.0,2.0,-84.39666,34.14761,0.0,47.0,71.0,10.0
241.0,3.0,-84.39190699999997,33.790321,0.0,48.0,66.0,10.0
241.0,3.0,-84.39292900000002,33.79797,0.0,48.0,66.0,10.0
241.0,2.0,-85.123573,34.216949,0.0,43.0,82.0,10.0
201.0,2.0,-84.392303,33.729939,0.0,51.0,59.0,10.0
201.0,2.0,-84.306297,34.037964,0.0,55.0,49.0,10.0
241.0,3.0,-84.473396,33.90202,0.0,54.0,51.0,10.0
201.0,3.0,-84.089653,33.831699,0.419999986887,57.0,44.0,10.0
201.0,3.0,-84.39241,33.791977,0.0,60.0,41.0,10.0
201.0,3.0,-84.52655,33.766319,0.0,62.0,37.0,10.0
201.0,3.0,-84.605835,33.776756,0.0,64.0,34.0,10.0
201.0,3.0,-84.900406,33.725025,0.0,61.0,34.0,10.0
201.0,3.0,-84.430992,33.848846,0.0,63.0,35.0,10.0
201.0,3.0,-84.2519,33.821556,0.0,63.0,37.0,10.0
201.0,3.0,-84.23342099999998,33.713654,0.0,64.0,33.0,10.0
201.0,3.0,-84.247169,33.845921000000004,0.0,63.0,37.0,10.0
201.0,3.0,-84.50273100000003,33.723042,0.0,63.0,34.0,10.0
241.0,3.0,-84.379471,33.807072,0.0,61.0,36.0,10.0
201.0,3.0,-84.392487,33.729877,0.0,62.0,35.0,10.0
201.0,3.0,-84.33654,33.831512,0.0,59.0,44.0,10.0
201.0,3.0,-84.379356,33.912085999999995,0.0,59.0,44.0,10.0
201.0,3.0,-84.505447,33.941727,0.0,55.0,45.0,10.0
201.0,3.0,-84.489326,33.825424,0.0,55.0,45.0,10.0
201.0,3.0,-84.349991,33.824894,0.0,54.0,51.0,10.0
201.0,3.0,-84.044258,34.033333,0.0,52.0,63.0,10.0
201.0,3.0,-84.469368,33.757912,0.0,50.0,59.0,10.0
201.0,3.0,-84.17662,33.928631,0.0,49.0,64.0,10.0
201.0,3.0,-83.917618,34.074932000000004,0.0,52.0,63.0,10.0
201.0,3.0,-84.358948,33.906185,0.0,47.0,68.0,10.0
201.0,3.0,-84.232292,33.764774,0.0,47.0,68.0,10.0
201.0,3.0,-84.452866,33.750645,0.0,53.0,50.0,10.0
201.0,3.0,-84.387741,33.76683,0.0,46.0,71.0,10.0
201.0,3.0,-84.303474,33.715263,0.0,44.0,76.0,10.0
245.0,4.0,-84.272797,33.879265000000004,2.02999997139,44.0,82.0,10.0
241.0,3.0,-84.280937,33.870335,0.0,43.0,86.0,10.0
201.0,2.0,-81.094955,32.077484000000005,0.0,47.0,86.0,10.0
201.0,2.0,-81.198509,32.215672,0.0,48.0,86.0,10.0
201.0,2.0,-82.106987,33.44059,0.0,52.0,63.0,10.0
201.0,2.0,-82.023895,33.521915,0.0,52.0,63.0,10.0
201.0,2.0,-82.010048,33.40932100000001,0.0,40.0,89.0,10.0
201.0,2.0,-82.063553,33.434909999999995,0.0,40.0,89.0,10.0
201.0,2.0,-81.963074,33.332901,0.0,40.0,89.0,4.0
201.0,2.0,-82.136574,33.43911,0.0,45.0,82.0,10.0
201.0,2.0,-82.026382,33.383667,0.0,38.0,89.0,9.0
201.0,2.0,-81.963074,33.332901,0.0,41.0,89.0,10.0
201.0,2.0,-82.023567,33.450340000000004,0.0,50.0,68.0,10.0
201.0,2.0,-82.046204,33.512508000000004,0.0,50.0,68.0,10.0
201.0,2.0,-82.03887900000002,33.480270000000004,0.0,50.0,68.0,10.0
241.0,3.0,-83.646835,32.83979,0.0,52.0,63.0,10.0
241.0,3.0,-84.270088,33.558426000000004,0.0,48.0,66.0,10.0
201.0,4.0,-84.26651,33.54187,1.64999997616,51.0,59.0,10.0
201.0,2.0,-82.086128,33.44352,0.0,57.0,59.0,10.0
201.0,2.0,-84.26931,33.554089000000005,0.0,51.0,59.0,10.0
201.0,2.0,-81.95384200000002,33.465321,0.0,60.0,44.0,10.0
201.0,2.0,-82.050453,33.524101,0.0,61.0,42.0,10.0
201.0,3.0,-84.533546,33.56765,0.0,64.0,34.0,10.0
201.0,3.0,-84.497742,33.657001,0.0,64.0,33.0,10.0
201.0,3.0,-83.921021,33.616055,0.0,61.0,42.0,10.0
201.0,2.0,-84.330688,34.07621,0.0,45.0,76.0,10.0
241.0,2.0,-84.52896899999998,34.198021000000004,0.0,45.0,76.0,10.0
247.0,2.0,-84.244011,33.900238,0.0,39.0,93.0,10.0
201.0,2.0,-84.997833,34.877959999999995,0.0,39.0,93.0,10.0
343.0,2.0,-84.47065699999997,33.883663,0.0,41.0,87.0,10.0
201.0,2.0,-84.430992,33.848846,0.0,41.0,87.0,10.0
245.0,3.0,-84.45225500000002,33.895077,0.0,41.0,87.0,10.0
201.0,2.0,-84.15984300000002,33.936722,0.479999989271,39.0,93.0,10.0
343.0,4.0,-84.53578900000002,34.08551,1.84000003338,44.0,85.0,10.0
241.0,3.0,-83.81952700000002,34.266361,0.0,44.0,82.0,10.0
201.0,2.0,-84.583961,33.94936,0.0,44.0,85.0,10.0
201.0,2.0,-84.258453,34.046059,0.0,41.0,93.0,10.0
241.0,3.0,-83.583054,33.766731,3.20000004768,41.0,87.0,10.0
241.0,3.0,-84.24688,33.848087,0.0,41.0,93.0,10.0
201.0,2.0,-84.48491700000002,33.922421,0.0,48.0,78.0,10.0
201.0,2.0,-84.369438,33.852207,0.0,58.0,51.0,10.0
241.0,2.0,-84.061325,33.960629,0.0,59.0,51.0,10.0
201.0,3.0,-84.26899,33.809875,1.83000004292,61.0,46.0,10.0
201.0,3.0,-84.33802800000002,33.918056,0.0,64.0,38.0,10.0
241.0,3.0,-84.378105,33.754021,0.0,64.0,40.0,10.0
201.0,2.0,-84.57755300000002,34.034687,0.0,65.0,36.0,10.0
201.0,2.0,-84.250427,33.88324,0.0,62.0,41.0,10.0
201.0,3.0,-84.383575,33.763474,0.0,65.0,39.0,10.0
201.0,2.0,-84.34198,33.982201,0.0,62.0,44.0,10.0
201.0,3.0,-84.251572,33.715919,0.0,63.0,43.0,10.0
201.0,3.0,-84.336662,33.8326,0.0,60.0,47.0,10.0
201.0,3.0,-84.17070799999998,33.703537,0.0,62.0,44.0,10.0
201.0,3.0,-84.217072,33.711529,0.0,62.0,44.0,10.0
241.0,3.0,-84.437782,33.863136,0.0,61.0,44.0,10.0
201.0,2.0,-84.48530600000002,33.922821,0.0,59.0,50.0,10.0
201.0,3.0,-84.505447,33.941727,0.0,59.0,50.0,10.0
201.0,3.0,-84.393303,33.793888,0.0,61.0,46.0,10.0
201.0,2.0,-84.048378,34.029804,0.0,59.0,53.0,10.0
245.0,3.0,-84.418526,33.741486,0.0,58.0,51.0,10.0
241.0,3.0,-84.493027,33.786842,0.0,59.0,49.0,10.0
201.0,2.0,-85.248672,33.990479,0.0,54.0,67.0,10.0
245.0,3.0,-84.312286,33.840649,0.0,55.0,59.0,10.0
241.0,3.0,-84.390518,33.769176,0.0,54.0,69.0,10.0
201.0,2.0,-81.217148,31.985764,0.0,39.0,90.0,10.0
201.0,2.0,-81.10449200000002,32.038406,0.0,45.0,92.0,10.0
201.0,2.0,-81.098083,32.052731,0.0,45.0,92.0,10.0
201.0,2.0,-81.074478,32.061668,0.0,45.0,92.0,10.0
201.0,2.0,-81.170036,32.126774,0.0,45.0,93.0,10.0
245.0,3.0,-81.24629200000003,32.074242,0.0,67.0,36.0,10.0
201.0,2.0,-81.162109,32.070709,0.0,57.0,57.0,10.0
245.0,3.0,-83.53005999999998,31.448341,0.0,59.0,77.0,10.0
201.0,2.0,-81.69319200000002,31.205894,0.0,54.0,92.0,10.0
201.0,2.0,-82.650246,32.434586,0.0,45.0,81.0,10.0
201.0,2.0,-81.955261,33.31815,0.0,37.0,93.0,8.0
201.0,2.0,-81.99703199999998,33.368961,0.0,37.0,89.0,9.0
201.0,2.0,-82.211563,33.413021,0.0,44.0,82.0,10.0
201.0,2.0,-82.026459,33.431992,0.0,37.0,96.0,6.0
201.0,2.0,-82.05529,33.34663,0.0,37.0,96.0,6.0
201.0,2.0,-82.019653,33.441952,0.0,37.0,96.0,6.0
343.0,2.0,-84.485229,33.615799,1.29999995232,46.0,73.0,10.0
201.0,2.0,-82.07605,33.429859,0.0,37.0,96.0,6.0
201.0,3.0,-83.152107,33.088341,0.0,41.0,100.0,0.75
201.0,2.0,-82.026077,33.4039,0.0,37.0,96.0,6.0
201.0,2.0,-82.034798,33.523232,0.0,51.0,63.0,10.0
241.0,3.0,-84.49771899999998,33.656406,0.0,51.0,63.0,10.0
201.0,2.0,-82.018501,33.521561,0.0,51.0,63.0,10.0
201.0,2.0,-81.982658,33.473652,0.0,57.0,49.0,10.0
201.0,2.0,-82.008057,33.505531,0.0,57.0,49.0,10.0
201.0,2.0,-84.469887,33.551151000000004,0.0,62.0,41.0,10.0
201.0,2.0,-82.06633000000002,33.420872,0.0,67.0,37.0,10.0
201.0,3.0,-84.259842,33.532974,0.0,64.0,40.0,10.0
201.0,3.0,-82.143028,33.480022,0.0,63.0,45.0,10.0
201.0,3.0,-84.332672,33.671112,0.0,59.0,49.0,10.0
201.0,2.0,-84.23162099999998,33.506302000000005,0.0,58.0,51.0,10.0
201.0,2.0,-82.027336,33.408268,0.0,49.0,86.0,10.0
201.0,2.0,-82.060661,33.518669,0.0,57.0,55.0,10.0
343.0,2.0,-84.390137,33.745468,0.319999992847,52.0,69.0,10.0
406.0,3.0,-83.809639,34.096668,1.85000002384,45.0,87.0,10.0
343.0,4.0,-84.286179,33.91296,0.0,46.0,89.0,10.0
241.0,2.0,-84.34198,33.982201,0.0,46.0,89.0,10.0
201.0,2.0,-84.24646,33.852581,0.0,46.0,89.0,10.0
201.0,2.0,-84.361671,33.819431,0.0,50.0,80.0,10.0
241.0,2.0,-84.369438,33.852207,0.0,50.0,80.0,10.0
201.0,2.0,-84.446754,33.874355,0.0,52.0,71.0,8.0
241.0,3.0,-84.535706,34.085484,0.0,52.0,74.0,10.0
241.0,2.0,-85.138382,34.881640999999995,0.0,54.0,80.0,10.0
201.0,2.0,-84.54969799999998,33.772312,0.0,50.0,83.0,10.0
241.0,2.0,-84.061325,33.960629,0.0,52.0,80.0,10.0
241.0,3.0,-84.17662,33.928631,0.0,57.0,69.0,10.0
201.0,2.0,-84.23123199999998,34.055904,0.0,57.0,69.0,10.0
245.0,3.0,-84.24736800000002,33.859547,0.0,65.0,63.0,10.0
241.0,2.0,-84.379471,33.807072,0.0,64.0,63.0,10.0
245.0,3.0,-84.25904799999998,33.892574,0.0,64.0,65.0,10.0
201.0,3.0,-84.505447,33.941727,0.0,64.0,62.0,10.0
241.0,3.0,-85.45109599999998,34.970917,0.0,55.0,94.0,1.0
241.0,3.0,-84.23342099999998,33.713654,0.0,66.0,65.0,10.0
201.0,2.0,-84.25904799999998,33.892574,0.0,63.0,70.0,10.0
201.0,3.0,-84.159554,33.936295,0.0,63.0,70.0,10.0
201.0,3.0,-84.379028,33.912128,0.0,63.0,70.0,10.0
201.0,3.0,-84.069885,34.008465,0.0,65.0,70.0,10.0
241.0,3.0,-84.048378,34.029804,0.0,64.0,72.0,10.0
245.0,3.0,-84.505447,33.941727,0.0,63.0,77.0,10.0
241.0,3.0,-84.493477,33.760464,0.0,64.0,75.0,10.0
241.0,3.0,-84.23342099999998,33.713654,0.0,63.0,75.0,10.0
241.0,3.0,-84.33802800000002,33.918056,0.0,61.0,83.0,10.0
245.0,3.0,-84.272713,33.713486,0.0,62.0,80.0,8.0
245.0,2.0,-84.2519,33.821556,0.0,61.0,83.0,10.0
201.0,2.0,-84.782288,34.729729,0.0,59.0,88.0,2.0
201.0,3.0,-84.518349,34.14490900000001,1.12000000477,59.0,100.0,2.0
201.0,2.0,-84.260277,34.076324,0.0,61.0,83.0,10.0
241.0,3.0,-84.255356,33.716106,0.0,62.0,80.0,8.0
201.0,2.0,-84.39335600000003,33.744469,0.419999986887,62.0,80.0,8.0
245.0,4.0,-84.493477,33.760464,3.42000007629,62.0,84.0,10.0
241.0,3.0,-84.516548,34.146152,0.0,59.0,100.0,2.0
241.0,3.0,-84.81044,34.273163000000004,0.0,60.0,93.0,2.0
201.0,3.0,-84.286087,33.912907000000004,3.38000011444,60.0,90.0,10.0
201.0,4.0,-84.390709,33.778721000000004,0.8899999856949999,60.0,93.0,10.0
241.0,3.0,-84.349014,33.7453,0.0,60.0,86.0,10.0
241.0,3.0,-84.169983,33.703335,0.0,60.0,86.0,10.0
241.0,3.0,-84.272636,33.878902000000004,0.0,60.0,90.0,10.0
201.0,2.0,-81.196777,32.092651000000004,0.0,47.0,93.0,10.0
201.0,2.0,-81.119568,32.031502,0.0,47.0,91.0,10.0
201.0,2.0,-81.097443,32.067532,0.0,47.0,91.0,10.0
201.0,2.0,-81.11721800000002,32.067139000000005,1.14999997616,49.0,97.0,10.0
201.0,2.0,-81.093262,32.072159,0.0,48.0,92.0,10.0
201.0,2.0,-81.142433,32.09708,0.0,49.0,97.0,10.0
241.0,3.0,-81.240845,32.141357,0.0,62.0,80.0,10.0
201.0,2.0,-82.087311,33.50124,0.0,50.0,83.0,10.0
201.0,2.0,-81.997925,33.439568,0.0,50.0,83.0,10.0
245.0,3.0,-84.49771899999998,33.656406,0.0,52.0,69.0,10.0
201.0,2.0,-81.976578,33.476425,0.0,51.0,86.0,8.0
201.0,2.0,-82.089638,33.482288,0.0,51.0,86.0,8.0
201.0,2.0,-82.062149,33.391682,0.0,43.0,93.0,6.0
201.0,2.0,-82.070663,33.405701,0.0,43.0,93.0,6.0
201.0,2.0,-84.397842,33.6777,1.69000005722,53.0,71.0,10.0
201.0,2.0,-81.992722,33.457142,0.0,51.0,86.0,8.0
201.0,2.0,-82.020393,33.470612,0.0,56.0,80.0,10.0
245.0,3.0,-84.953461,32.519447,0.0,64.0,54.0,10.0
201.0,2.0,-82.0597,33.43045,0.0,70.0,59.0,10.0
201.0,2.0,-82.104424,33.388748,0.0,72.0,53.0,10.0
201.0,2.0,-82.072075,33.376743,0.0,72.0,51.0,10.0
241.0,2.0,-82.502914,33.506207,0.0,67.0,57.0,10.0
241.0,3.0,-84.23162099999998,33.506302000000005,0.0,65.0,70.0,10.0
241.0,3.0,-84.26651,33.54187,0.0,63.0,75.0,10.0
201.0,2.0,-82.043312,33.421169,0.0,60.0,83.0,10.0
201.0,2.0,-81.997925,33.439568,0.0,66.0,56.0,10.0
201.0,2.0,-82.083382,33.466869,0.0,64.0,60.0,10.0
201.0,4.0,-84.23162099999998,33.506302000000005,6.32000017166,61.0,83.0,10.0
201.0,2.0,-82.046432,33.451946,0.0,62.0,65.0,10.0
201.0,2.0,-82.117958,33.440777000000004,0.0,63.0,63.0,10.0
241.0,3.0,-84.253784,33.526108,0.0,60.0,86.0,10.0
201.0,4.0,-84.41744200000002,33.666107000000004,3.24000000954,61.0,83.0,10.0
201.0,3.0,-84.273949,33.90276,0.0,59.0,96.0,4.0
201.0,3.0,-84.462746,33.890156,0.0,60.0,100.0,10.0
245.0,3.0,-84.20875500000002,33.912098,0.0,59.0,100.0,5.0
201.0,3.0,-85.45109599999998,34.970917,0.0,56.0,93.0,1.0
201.0,3.0,-85.191078,34.968208000000004,0.0,56.0,93.0,1.0
201.0,2.0,-84.35749100000002,33.933723,0.0,60.0,96.0,4.0
201.0,3.0,-84.223373,33.712212,2.05999994278,62.0,93.0,1.0
201.0,2.0,-84.39044200000002,33.745125,0.0,63.0,90.0,1.0
241.0,3.0,-84.39241,33.791977,0.0,63.0,93.0,7.0
245.0,3.0,-84.55938,34.014247999999995,0.0,62.0,96.0,5.0
245.0,3.0,-84.48724399999998,33.843578,0.0,63.0,99.0,3.0
201.0,3.0,-83.762787,34.117523,0.0,61.0,94.0,7.0
246.0,3.0,-84.17662,33.928631,0.0,63.0,93.0,8.0
245.0,3.0,-84.23342099999998,33.713654,0.0,65.0,87.0,3.0
245.0,3.0,-84.364929,33.74324,0.0,64.0,90.0,1.0
201.0,3.0,-85.074898,34.892803,0.0,68.0,76.0,10.0
245.0,3.0,-84.48491700000002,33.922421,0.0,63.0,100.0,2.0
245.0,3.0,-84.493477,33.760464,0.0,64.0,93.0,0.75
201.0,3.0,-84.653671,34.079390999999994,0.0,63.0,97.0,4.0
246.0,3.0,-84.479385,33.864662,0.0,64.0,96.0,10.0
201.0,3.0,-84.41235400000002,33.741161,0.0,61.0,64.0,10.0
241.0,3.0,-84.39520999999998,33.721718,0.0,61.0,64.0,10.0
201.0,3.0,-84.159554,33.936295,0.0,59.0,83.0,10.0
201.0,3.0,-84.426392,33.831253000000004,0.0,55.0,73.0,10.0
201.0,3.0,-84.383759,33.749161,0.0,59.0,67.0,10.0
201.0,3.0,-84.44319899999998,33.901543,0.0,55.0,73.0,10.0
201.0,3.0,-84.39292900000002,33.79797,0.0,54.0,66.0,10.0
201.0,3.0,-84.316612,33.920238,0.0,50.0,77.0,10.0
241.0,3.0,-84.20875500000002,33.912098,0.0,50.0,77.0,10.0
201.0,3.0,-84.130157,33.952011,0.0,48.0,82.0,10.0
245.0,3.0,-84.41171999999997,33.681171,0.0,61.0,90.0,3.0
201.0,2.0,-84.23162099999998,33.506302000000005,0.0,61.0,93.0,0.5
245.0,3.0,-84.411659,33.681366,0.0,63.0,90.0,1.0
245.0,3.0,-84.398163,33.615673,0.0,64.0,90.0,1.0
245.0,3.0,-84.69390899999998,33.443256,0.0,67.0,96.0,10.0
201.0,2.0,-82.044853,33.455219,0.0,69.0,73.0,10.0
201.0,2.0,-81.99809300000003,33.457069,0.0,68.0,78.0,10.0
201.0,2.0,-84.28112800000002,33.547089,1.71000003815,65.0,78.0,10.0
241.0,3.0,-82.130928,33.482765,0.0,65.0,87.0,1.0
201.0,3.0,-84.396088,33.609790999999994,2.26999998093,54.0,69.0,10.0
241.0,3.0,-84.159554,33.936295,0.0,44.0,68.0,10.0
241.0,2.0,-84.338531,33.989555,0.0,50.0,59.0,10.0
201.0,3.0,-84.048378,34.029804,0.0,55.0,53.0,10.0
201.0,3.0,-84.39157900000002,33.788696,0.0,52.0,57.0,10.0
201.0,3.0,-84.048378,34.029804,0.0,53.0,57.0,10.0
201.0,3.0,-84.428596,33.909698,0.0,52.0,54.0,10.0
201.0,3.0,-84.535583,34.08358,1.07000005245,51.0,59.0,10.0
241.0,3.0,-84.487381,33.840157,0.0,50.0,58.0,10.0
201.0,3.0,-84.24080699999998,33.714737,0.0,42.0,79.0,10.0
201.0,2.0,-82.006126,33.405609000000005,0.0,54.0,57.0,10.0
201.0,2.0,-82.079987,33.489223,0.0,56.0,51.0,10.0
245.0,3.0,-84.23162099999998,33.506302000000005,0.0,52.0,54.0,10.0
201.0,2.0,-82.117958,33.440777000000004,0.0,58.0,47.0,10.0
201.0,2.0,-82.090546,33.410088,0.0,62.0,44.0,10.0
201.0,2.0,-82.07976500000002,33.356827,0.0,62.0,44.0,10.0
241.0,2.0,-82.137169,33.493038,0.0,60.0,44.0,10.0
201.0,2.0,-82.033897,33.51078,0.0,60.0,44.0,10.0
201.0,2.0,-82.026077,33.4039,0.0,62.0,44.0,10.0
201.0,3.0,-83.499161,33.561321,0.0,59.0,48.0,10.0
241.0,3.0,-84.231438,33.506657000000004,0.0,49.0,64.0,10.0
343.0,3.0,-84.493065,33.763042,0.0,33.0,92.0,10.0
201.0,2.0,-83.995506,34.56218,0.0,38.0,89.0,10.0
201.0,2.0,-84.294403,33.918999,0.52999997139,33.0,96.0,10.0
247.0,2.0,-84.428596,33.909698,0.0,33.0,92.0,10.0
201.0,2.0,-84.389816,33.769341,0.0,33.0,92.0,10.0
201.0,2.0,-84.48724399999998,33.843578,0.0,36.0,92.0,10.0
241.0,3.0,-84.337151,33.773911,0.0,33.0,96.0,9.0
201.0,2.0,-84.428596,33.909698,0.0,36.0,92.0,10.0
201.0,2.0,-84.241325,33.778557,0.0,33.0,96.0,9.0
241.0,2.0,-84.52655,33.766319,0.0,40.0,86.0,10.0
201.0,2.0,-83.81952700000002,34.266361,0.0,43.0,80.0,10.0
201.0,2.0,-84.52241500000002,34.137229999999995,0.0,43.0,76.0,10.0
201.0,2.0,-84.264786,34.082165,0.0,42.0,82.0,10.0
201.0,3.0,-84.47397600000002,33.878284,0.0,48.0,65.0,10.0
201.0,2.0,-84.39241,33.791977,0.0,46.0,73.0,10.0
201.0,2.0,-84.29454799999998,34.07563,0.0,51.0,59.0,10.0
201.0,3.0,-84.390518,33.770229,0.0,56.0,51.0,10.0
201.0,3.0,-84.39520999999998,33.721718,0.0,59.0,46.0,10.0
201.0,3.0,-84.577087,34.033359999999995,0.0,58.0,47.0,10.0
201.0,3.0,-84.493477,33.760464,0.0,60.0,41.0,10.0
201.0,3.0,-84.493027,33.786842,0.0,62.0,37.0,10.0
201.0,3.0,-84.03270699999999,34.043121,0.0,63.0,37.0,10.0
246.0,3.0,-84.20094300000002,33.916053999999995,0.0,61.0,38.0,10.0
201.0,3.0,-84.372787,33.810581,0.0,59.0,41.0,10.0
201.0,3.0,-84.55938,34.014247999999995,0.0,52.0,61.0,10.0
201.0,3.0,-84.286179,33.91296,0.0,50.0,63.0,10.0
201.0,2.0,-84.2519,33.821556,1.55999994278,50.0,63.0,10.0
201.0,3.0,-84.39044200000002,33.745125,0.0,56.0,51.0,10.0
201.0,3.0,-84.55938,34.014247999999995,0.0,52.0,61.0,10.0
201.0,3.0,-84.17070799999998,33.703537,0.0,56.0,51.0,10.0
201.0,3.0,-84.462746,33.890156,0.0,50.0,67.0,10.0
201.0,3.0,-84.23342099999998,33.713654,0.0,53.0,57.0,10.0
201.0,3.0,-84.379471,33.807072,0.0,50.0,71.0,10.0
201.0,2.0,-84.258385,33.81258,0.0,47.0,71.0,10.0
201.0,3.0,-84.230553,33.737125,0.0,47.0,71.0,10.0
201.0,2.0,-83.782448,33.915218,0.0,46.0,66.0,10.0
201.0,3.0,-84.409599,33.803711,0.0,46.0,79.0,10.0
245.0,3.0,-84.407578,33.802586,0.0,45.0,86.0,10.0
201.0,4.0,-84.230705,33.736687,2.58999991417,43.0,82.0,10.0
201.0,2.0,-81.160492,32.060959000000004,0.0,38.0,90.0,5.0
201.0,2.0,-81.13295699999998,31.97287,0.0,41.0,91.0,6.0
201.0,2.0,-81.0877,32.022808000000005,0.0,41.0,91.0,6.0
201.0,2.0,-81.070633,32.02763,0.0,41.0,91.0,6.0
201.0,2.0,-81.10764300000002,32.052361,0.0,41.0,91.0,6.0
201.0,2.0,-81.928093,33.458584,0.0,42.0,79.0,10.0
201.0,2.0,-81.982162,33.473507,0.0,40.0,83.0,10.0
201.0,2.0,-81.995819,33.441681,0.0,41.0,86.0,10.0
201.0,2.0,-82.033096,33.521412,0.0,41.0,86.0,10.0
201.0,4.0,-83.66552,32.877426,0.0,61.0,42.0,10.0
201.0,3.0,-84.41744200000002,33.666107000000004,0.0,63.0,38.0,10.0
201.0,3.0,-84.576523,33.546333000000004,0.0,61.0,41.0,10.0
201.0,3.0,-84.576523,33.546333000000004,0.0,61.0,41.0,10.0
201.0,3.0,-84.23162099999998,33.506302000000005,0.0,51.0,61.0,10.0
201.0,2.0,-84.28595,34.054428,1.6699999570800002,33.0,96.0,8.0
343.0,3.0,-84.453758,33.89415,0.0,36.0,93.0,6.0
201.0,2.0,-84.471497,33.899586,0.0,36.0,93.0,6.0
201.0,3.0,-84.53671999999997,33.968151,0.0,36.0,93.0,10.0
343.0,3.0,-84.378456,33.758312,0.0,41.0,82.0,10.0
201.0,2.0,-84.159554,33.936295,0.0,36.0,97.0,5.0
241.0,3.0,-84.38588,33.765965,0.0,35.0,92.0,10.0
241.0,2.0,-84.387413,33.77124,0.0,36.0,93.0,10.0
201.0,2.0,-84.359482,33.902596,0.0,37.0,100.0,5.0
201.0,2.0,-83.95056899999999,34.139687,0.0,55.0,64.0,10.0
201.0,2.0,-84.29634899999998,34.071075,0.0,56.0,60.0,10.0
241.0,3.0,-84.23342099999998,33.713654,0.0,57.0,57.0,10.0
201.0,3.0,-84.54969799999998,33.772312,0.0,64.0,48.0,10.0
201.0,3.0,-84.159554,33.936295,0.0,63.0,45.0,10.0
201.0,3.0,-84.24646,33.852581,0.0,63.0,45.0,10.0
201.0,3.0,-84.40634200000002,33.915821,0.0,64.0,47.0,10.0
241.0,2.0,-84.33048199999998,33.827656,0.7400000095370001,64.0,46.0,10.0
201.0,3.0,-84.40634200000002,33.915821,0.0,65.0,46.0,10.0
245.0,3.0,-84.473511,33.901703000000005,0.0,65.0,46.0,10.0
245.0,3.0,-84.485527,33.922709999999995,0.0,63.0,50.0,10.0
201.0,3.0,-84.272713,33.713486,0.0,64.0,50.0,10.0
201.0,3.0,-84.090324,33.700443,0.0,61.0,56.0,10.0
201.0,3.0,-84.17070799999998,33.703537,0.0,61.0,56.0,10.0
201.0,3.0,-84.13694,33.703556,2.75,61.0,56.0,10.0
201.0,3.0,-84.25904799999998,33.892574,0.0,56.0,67.0,10.0
201.0,3.0,-84.462746,33.890156,0.0,60.0,57.0,10.0
201.0,3.0,-84.048378,34.029804,0.0,58.0,60.0,10.0
201.0,2.0,-85.295174,34.546341,0.0,61.0,60.0,10.0
201.0,3.0,-84.2519,33.821556,0.0,58.0,60.0,10.0
201.0,3.0,-84.409599,33.803711,0.0,61.0,56.0,10.0
201.0,3.0,-84.312286,33.840649,0.0,57.0,64.0,10.0
201.0,3.0,-84.33654,33.831512,0.0,57.0,64.0,10.0
201.0,3.0,-84.231934,33.752796000000004,0.0,56.0,67.0,10.0
201.0,2.0,-85.193298,34.965698,0.0,62.0,53.0,10.0
241.0,2.0,-84.32216600000002,34.021309,0.0,55.0,69.0,10.0
201.0,2.0,-81.097847,32.056534,0.0,42.0,92.0,10.0
201.0,2.0,-81.177856,32.146286,0.0,42.0,100.0,10.0
201.0,2.0,-81.2444,32.073929,0.0,63.0,55.0,10.0
201.0,3.0,-81.135101,32.070644,0.0,64.0,63.0,10.0
201.0,3.0,-81.237976,32.112576000000004,0.0,58.0,75.0,10.0
343.0,4.0,-84.310387,33.683796,4.53999996185,42.0,79.0,10.0
201.0,2.0,-81.988129,33.429138,0.0,35.0,92.0,0.25
201.0,2.0,-81.923286,33.293221,0.0,34.0,92.0,0.5
201.0,2.0,-82.04071,33.511761,0.0,40.0,89.0,6.0
201.0,2.0,-82.023895,33.521915,0.0,40.0,89.0,6.0
201.0,2.0,-82.090752,33.482365,0.0,42.0,89.0,4.0
201.0,2.0,-81.98536700000002,33.467861,0.0,44.0,85.0,2.0
201.0,3.0,-83.729843,32.715961,0.0,42.0,89.0,6.0
201.0,2.0,-81.998878,33.439240000000005,0.0,50.0,83.0,1.0
201.0,2.0,-82.06130999999998,33.422577000000004,0.0,62.0,56.0,10.0
201.0,3.0,-82.198128,33.483555,0.0,62.0,52.0,10.0
